ID,dteday,hr,weathersit,temp,atemp,hum,windspeed,casual,cnt
2977,2011-05-08,23,1,0.46,0.4545,0.88,0.0896,9,50
8440,2011-12-23,8,1,0.4,0.4091,0.76,0.2537,9,182
1479,2011-03-06,23,2,0.22,0.1969999999999999,1.0,0.4179,0,9
8698,2012-01-03,6,1,0.14,0.1212,0.59,0.2836,4,85
9213,2012-01-24,19,1,0.44,0.4394,0.51,0.0896,20,331
4679,2011-07-18,21,1,0.74,0.6970000000000001,0.66,0.1939999999999999,48,202
4043,2011-06-22,9,1,0.72,0.6970000000000001,0.79,0.1642,14,219
1583,2011-03-11,11,2,0.32,0.303,0.57,0.2985,14,81
7034,2011-10-25,17,1,0.56,0.5303,0.37,0.1045,68,585
16827,2012-12-08,22,2,0.38,0.3939,0.94,0.1045,23,160
4984,2011-07-31,14,1,0.9,0.7727,0.24,0.1642,130,326
11063,2012-04-11,3,1,0.3,0.2879,0.49,0.2239,0,2
1352,2011-03-01,15,1,0.34,0.3636,0.34,0.0,7,64
5359,2011-08-16,5,1,0.62,0.5909,0.73,0.2836,1,30
1182,2011-02-22,7,2,0.12,0.1212,0.8,0.2836,0,40
4914,2011-07-28,16,1,0.86,0.8029999999999999,0.47,0.1642,42,256
10967,2012-04-07,3,1,0.36,0.3333,0.32,0.2537,7,28
14638,2012-09-07,3,1,0.62,0.5758,0.83,0.0896,0,9
4170,2011-06-27,16,1,0.74,0.6818,0.55,0.1045,53,275
3108,2011-05-14,10,2,0.52,0.5,0.94,0.1642,34,167
15197,2012-09-30,10,1,0.58,0.5455,0.46,0.1642,160,479
4852,2011-07-26,2,1,0.68,0.6364,0.89,0.1045,1,7
8696,2012-01-03,4,1,0.16,0.1515,0.55,0.2537,0,5
12284,2012-06-01,1,1,0.64,0.6212,0.53,0.2239,0,34
6252,2011-09-23,2,2,0.6,0.5,1.0,0.1045,6,20
3652,2011-06-06,2,1,0.58,0.5455,0.88,0.1045,4,8
8310,2011-12-17,22,1,0.2,0.2121,0.75,0.1642,7,80
817,2011-02-06,12,1,0.34,0.3333,0.46,0.0,48,174
9545,2012-02-07,16,1,0.44,0.4394,0.35,0.2537,19,276
11375,2012-04-24,4,1,0.3,0.2879,0.7,0.1939999999999999,0,3
9577,2012-02-09,0,2,0.24,0.2424,0.87,0.1642,3,26
12878,2012-06-25,19,1,0.74,0.6515,0.27,0.4627,74,582
10111,2012-03-02,9,1,0.3,0.3333,0.81,0.0,15,314
9617,2012-02-10,16,2,0.34,0.3182,0.42,0.2537,28,268
12141,2012-05-26,2,1,0.64,0.5758,0.89,0.1343,9,64
41,2011-01-02,18,2,0.36,0.3333,0.46,0.3284,10,53
12223,2012-05-29,12,1,0.8,0.7576,0.55,0.3284,56,237
11518,2012-04-30,3,1,0.4,0.4091,0.76,0.1642,0,4
5545,2011-08-23,23,1,0.62,0.6061,0.61,0.1343,19,80
7508,2011-11-14,11,2,0.54,0.5152,0.6,0.2836,22,128
15181,2012-09-29,18,1,0.56,0.5303,0.46,0.1939999999999999,174,594
16574,2012-11-28,8,1,0.24,0.2121,0.6,0.2836,9,692
15207,2012-09-30,20,3,0.5,0.4848,0.72,0.1343,31,194
15917,2012-10-31,22,1,0.36,0.3485,0.57,0.1343,18,165
15564,2012-10-15,17,1,0.56,0.5303,0.64,0.2537,96,766
8076,2011-12-08,4,2,0.24,0.1969999999999999,0.6,0.4627,0,2
17037,2012-12-17,16,3,0.4,0.4091,0.94,0.2537,15,302
14873,2012-09-16,22,1,0.56,0.5303,0.68,0.0896,18,127
7407,2011-11-10,6,2,0.36,0.3485,1.0,0.1343,4,114
3698,2011-06-08,0,1,0.66,0.5909,0.89,0.1343,12,41
7425,2011-11-11,0,1,0.34,0.3182,0.53,0.2537,10,66
15966,2012-11-02,23,1,0.34,0.303,0.53,0.2985,11,119
5418,2011-08-18,16,1,0.8,0.7273,0.46,0.3582,49,245
7923,2011-12-01,19,1,0.34,0.3485,0.46,0.1045,9,228
5838,2011-09-05,17,2,0.66,0.5909,0.89,0.1045,37,114
14950,2012-09-20,3,1,0.44,0.4394,0.77,0.0,0,6
2578,2011-04-22,8,2,0.34,0.3182,0.53,0.2537,15,346
9060,2012-01-18,10,1,0.3,0.2727,0.42,0.4627,5,93
4176,2011-06-27,22,1,0.68,0.6364,0.69,0.0,33,145
12315,2012-06-02,8,1,0.54,0.5152,0.64,0.1642,30,210
3852,2011-06-14,10,1,0.62,0.6212,0.46,0.2239,33,130
14587,2012-09-05,0,1,0.72,0.6970000000000001,0.74,0.2537,10,37
15769,2012-10-24,6,1,0.48,0.4697,0.82,0.1045,11,173
13563,2012-07-24,8,1,0.74,0.6970000000000001,0.7,0.1939999999999999,49,743
2246,2011-04-08,11,2,0.4,0.4091,0.62,0.3881,19,98
1254,2011-02-25,10,3,0.42,0.4242,0.94,0.3284,7,49
10490,2012-03-18,5,2,0.4,0.4091,0.94,0.1045,0,6
8187,2011-12-12,19,1,0.28,0.303,0.61,0.0896,9,241
6954,2011-10-22,9,1,0.42,0.4242,0.67,0.0896,47,169
11356,2012-04-23,9,2,0.3,0.2727,0.75,0.3881,17,272
2122,2011-04-03,7,1,0.32,0.303,0.57,0.2239,13,33
2673,2011-04-26,7,1,0.58,0.5455,0.83,0.2985,16,270
7554,2011-11-16,9,3,0.46,0.4545,0.94,0.0,5,82
11103,2012-04-12,20,1,0.44,0.4394,0.33,0.2537,26,280
11216,2012-04-17,13,1,0.62,0.6212,0.29,0.2537,52,239
14180,2012-08-19,1,1,0.64,0.6061,0.65,0.0,29,131
1516,2011-03-08,13,2,0.38,0.3939,0.25,0.1045,25,98
3995,2011-06-20,9,2,0.6,0.5758,0.78,0.2537,19,219
16325,2012-11-17,23,2,0.3,0.3182,0.7,0.1045,19,133
5653,2011-08-29,0,1,0.62,0.5909,0.73,0.1045,13,34
6062,2011-09-15,4,1,0.6,0.5758,0.78,0.1045,2,7
16595,2012-11-29,6,1,0.22,0.2727,0.69,0.0,1,121
7507,2011-11-14,10,2,0.5,0.4848,0.63,0.2836,26,111
15119,2012-09-27,4,1,0.56,0.5303,0.94,0.1343,2,8
6179,2011-09-20,1,2,0.54,0.5152,0.88,0.1642,3,14
2344,2011-04-12,14,2,0.5,0.4848,0.82,0.2836,16,44
10324,2012-03-11,7,1,0.22,0.2273,0.69,0.1343,2,17
7782,2011-11-25,21,1,0.36,0.3788,0.71,0.0,24,85
12711,2012-06-18,20,2,0.62,0.5909,0.73,0.1343,45,362
13009,2012-07-01,6,1,0.7,0.6667,0.79,0.0896,8,27
8127,2011-12-10,7,1,0.24,0.2273,0.65,0.1939999999999999,0,11
13396,2012-07-17,9,2,0.82,0.7727,0.49,0.2239,32,320
7897,2011-11-30,17,2,0.34,0.303,0.49,0.3284,15,380
3509,2011-05-31,3,2,0.64,0.5606,0.94,0.0,1,4
17014,2012-12-16,17,2,0.38,0.3939,0.82,0.1045,29,243
3769,2011-06-10,23,1,0.72,0.6970000000000001,0.74,0.1642,36,146
11034,2012-04-09,22,2,0.46,0.4545,0.41,0.4925,6,108
4676,2011-07-18,18,1,0.82,0.7727,0.49,0.3582,80,558
13655,2012-07-28,4,1,0.7,0.6667,0.79,0.1939999999999999,1,11
3165,2011-05-16,19,1,0.58,0.5455,0.83,0.2537,36,308
11828,2012-05-13,1,2,0.54,0.5152,0.68,0.1343,22,94
4280,2011-07-02,6,1,0.62,0.6061,0.69,0.1045,11,32
385,2011-01-17,13,2,0.18,0.1969999999999999,0.47,0.1343,13,93
11560,2012-05-01,21,1,0.64,0.6061,0.65,0.1343,31,282
33,2011-01-02,10,2,0.36,0.3485,0.81,0.2239,7,53
10336,2012-03-11,19,1,0.5,0.4848,0.31,0.2836,55,258
17253,2012-12-26,18,3,0.28,0.2576,0.93,0.2985,1,43
15998,2012-11-04,7,1,0.26,0.2727,0.65,0.1045,11,50
311,2011-01-14,11,1,0.18,0.1667,0.51,0.2836,6,53
334,2011-01-15,10,1,0.18,0.1969999999999999,0.59,0.1642,2,59
13381,2012-07-16,18,1,0.84,0.8029999999999999,0.53,0.0,97,794
5896,2011-09-08,5,3,0.62,0.5455,0.94,0.0896,1,14
1139,2011-02-20,6,1,0.2,0.1818,0.47,0.2985,1,2
1303,2011-02-27,12,1,0.4,0.4091,0.54,0.0896,61,193
6977,2011-10-23,8,1,0.36,0.3485,0.87,0.1343,32,88
6020,2011-09-13,10,1,0.68,0.6364,0.69,0.1343,42,135
8631,2011-12-31,10,1,0.4,0.4091,0.76,0.1642,20,128
4028,2011-06-21,18,2,0.76,0.7273,0.7,0.2537,67,536
12723,2012-06-19,8,2,0.6,0.5758,0.78,0.1642,40,673
7049,2011-10-26,8,2,0.44,0.4394,0.67,0.1939999999999999,26,464
16728,2012-12-04,19,1,0.48,0.4697,0.67,0.2239,46,460
9859,2012-02-20,19,1,0.34,0.3182,0.34,0.2239,8,172
9361,2012-01-30,23,1,0.26,0.2576,0.6,0.1939999999999999,0,52
7615,2011-11-18,22,1,0.26,0.2727,0.52,0.1045,9,97
3101,2011-05-14,3,2,0.5,0.4848,0.88,0.1343,5,35
8471,2011-12-24,15,1,0.32,0.303,0.39,0.2239,15,97
5981,2011-09-11,18,1,0.68,0.6364,0.65,0.2985,110,339
5761,2011-09-02,12,2,0.66,0.6212,0.69,0.2239,82,260
9161,2012-01-22,15,2,0.16,0.1515,0.8,0.1939999999999999,27,176
8687,2012-01-02,19,1,0.24,0.2273,0.38,0.2239,4,93
4013,2011-06-21,3,3,0.62,0.5758,0.83,0.1642,0,2
5483,2011-08-21,9,1,0.72,0.6970000000000001,0.74,0.2239,80,231
7157,2011-10-30,20,1,0.34,0.3636,0.57,0.0,18,92
12203,2012-05-28,16,1,0.82,0.7879,0.56,0.3284,223,501
10365,2012-03-13,0,2,0.56,0.5303,0.52,0.1939999999999999,5,26
1643,2011-03-14,0,1,0.26,0.2727,0.65,0.1045,4,11
2974,2011-05-08,20,1,0.52,0.5,0.77,0.1343,42,174
1576,2011-03-11,3,2,0.32,0.3333,0.93,0.0896,0,2
1024,2011-02-15,9,1,0.22,0.1969999999999999,0.29,0.4478,2,110
11386,2012-04-24,15,1,0.5,0.4848,0.23,0.4179,60,236
10364,2012-03-12,23,1,0.56,0.5303,0.56,0.2239,10,63
5715,2011-08-31,14,1,0.74,0.6515,0.4,0.1343,48,196
11914,2012-05-16,15,2,0.72,0.6667,0.48,0.1045,52,274
2906,2011-05-06,0,1,0.44,0.4394,0.44,0.1642,13,56
8966,2012-01-14,11,1,0.2,0.1969999999999999,0.4,0.1939999999999999,28,178
11317,2012-04-21,18,2,0.68,0.6364,0.47,0.4925,133,416
5608,2011-08-26,14,1,0.8,0.7727,0.59,0.0,55,219
12558,2012-06-12,11,3,0.66,0.6061,0.83,0.3582,8,65
10415,2012-03-15,2,1,0.5,0.4848,0.59,0.0,14,19
3184,2011-05-17,14,1,0.62,0.5909,0.73,0.4627,61,184
17178,2012-12-23,13,1,0.32,0.303,0.39,0.2239,63,186
2252,2011-04-08,17,3,0.32,0.303,0.93,0.2537,10,148
10926,2012-04-05,10,1,0.42,0.4242,0.35,0.2836,88,246
10804,2012-03-31,7,2,0.36,0.3485,0.87,0.1642,5,44
15834,2012-10-26,23,1,0.52,0.5,0.83,0.1642,19,178
4438,2011-07-08,20,1,0.66,0.6061,0.83,0.1642,30,250
4954,2011-07-30,8,1,0.78,0.7424,0.59,0.2239,27,114
12766,2012-06-21,3,1,0.72,0.6970000000000001,0.74,0.0,3,11
4721,2011-07-20,15,1,0.86,0.8182,0.5,0.1642,36,138
11474,2012-04-28,7,1,0.34,0.3333,0.49,0.1642,10,55
7513,2011-11-14,16,1,0.62,0.6212,0.46,0.4179,51,315
9239,2012-01-25,21,1,0.3,0.3333,0.65,0.0,19,185
16498,2012-11-25,4,1,0.22,0.2727,0.44,0.0,1,2
10279,2012-03-09,9,2,0.34,0.2879,0.42,0.5224,17,284
5040,2011-08-02,22,2,0.78,0.7424,0.59,0.1642,22,191
5405,2011-08-18,3,1,0.66,0.6212,0.69,0.2836,0,6
15495,2012-10-12,20,1,0.42,0.4242,0.47,0.1343,28,308
17346,2012-12-30,15,1,0.28,0.2576,0.38,0.3284,37,138
14888,2012-09-17,13,1,0.64,0.6061,0.65,0.2537,112,343
15242,2012-10-02,7,3,0.58,0.5455,0.83,0.1045,4,260
14478,2012-08-31,11,1,0.86,0.7424,0.28,0.2985,88,309
12855,2012-06-24,20,1,0.78,0.6970000000000001,0.46,0.2537,108,332
15134,2012-09-27,19,1,0.66,0.6212,0.65,0.1343,48,559
16637,2012-12-01,0,1,0.26,0.303,0.81,0.0,9,108
2357,2011-04-13,3,3,0.4,0.4091,0.94,0.3284,0,2
568,2011-01-25,21,1,0.24,0.2273,0.65,0.1939999999999999,5,45
15860,2012-10-28,1,2,0.5,0.4848,0.72,0.2836,22,133
4084,2011-06-24,2,1,0.66,0.6061,0.83,0.3284,4,14
9601,2012-02-10,0,2,0.28,0.303,0.65,0.0896,4,43
31,2011-01-02,8,3,0.4,0.4091,0.71,0.2239,0,8
4844,2011-07-25,18,1,0.74,0.7121,0.74,0.0896,60,533
121,2011-01-06,7,2,0.16,0.2273,0.59,0.0,0,95
14256,2012-08-22,5,1,0.6,0.5758,0.78,0.0,2,40
1611,2011-03-12,15,1,0.42,0.4242,0.44,0.4925,81,182
9100,2012-01-20,2,1,0.26,0.2727,0.48,0.1343,0,11
15271,2012-10-03,12,2,0.7,0.6515,0.7,0.1045,69,358
13725,2012-07-31,2,1,0.66,0.6061,0.83,0.1343,0,8
5916,2011-09-09,1,2,0.62,0.5152,1.0,0.1642,0,8
15574,2012-10-16,3,1,0.42,0.4242,0.67,0.1045,0,2
2124,2011-04-03,9,1,0.36,0.3182,0.5,0.4925,68,142
5841,2011-09-05,20,3,0.66,0.5909,0.94,0.2537,26,82
12309,2012-06-02,2,2,0.54,0.5152,0.88,0.0,3,41
11786,2012-05-11,7,1,0.42,0.4242,0.5,0.2537,6,351
732,2011-02-02,21,1,0.22,0.1969999999999999,0.47,0.3284,1,63
3410,2011-05-27,0,1,0.68,0.6364,0.69,0.2537,14,69
16511,2012-11-25,17,1,0.28,0.2727,0.41,0.1642,11,181
11909,2012-05-16,10,1,0.66,0.6212,0.61,0.0,43,192
79,2011-01-04,11,1,0.22,0.2121,0.51,0.2985,7,57
16038,2012-11-05,23,1,0.26,0.2727,0.6,0.1343,0,53
4894,2011-07-27,20,1,0.76,0.6818,0.45,0.2239,55,294
410,2011-01-19,2,3,0.22,0.2273,0.93,0.1343,0,3
3919,2011-06-17,5,1,0.54,0.5152,1.0,0.0,1,13
3635,2011-06-05,9,2,0.6,0.5758,0.78,0.1939999999999999,53,164
16780,2012-12-06,23,1,0.24,0.2424,0.65,0.1642,0,93
1084,2011-02-17,22,1,0.5,0.4848,0.59,0.2836,8,76
9806,2012-02-18,13,1,0.4,0.4091,0.43,0.2836,165,384
11710,2012-05-08,3,2,0.52,0.5,0.68,0.2836,2,6
5605,2011-08-26,11,2,0.76,0.7121,0.62,0.0,63,214
8352,2011-12-19,16,1,0.4,0.4091,0.4,0.2537,19,208
6544,2011-10-05,6,1,0.44,0.4394,0.82,0.1045,5,117
3434,2011-05-28,0,1,0.58,0.5455,0.88,0.1343,15,94
2188,2011-04-06,1,1,0.26,0.2727,0.6,0.1343,0,2
5377,2011-08-16,23,1,0.66,0.6212,0.65,0.1343,20,77
6484,2011-10-02,18,2,0.36,0.3485,0.81,0.1939999999999999,16,174
17061,2012-12-18,16,1,0.44,0.4394,0.41,0.4627,40,363
7662,2011-11-20,21,2,0.48,0.4697,0.77,0.0896,11,105
13185,2012-07-08,14,1,0.96,0.9091,0.36,0.1642,77,312
13688,2012-07-29,13,1,0.8,0.7424,0.49,0.2239,181,483
2081,2011-04-01,14,2,0.36,0.3333,0.46,0.3582,26,87
13668,2012-07-28,17,1,0.82,0.7576,0.46,0.1939999999999999,199,479
5712,2011-08-31,11,1,0.72,0.6515,0.42,0.1343,28,171
157,2011-01-07,20,1,0.18,0.2121,0.47,0.1045,1,51
9869,2012-02-21,6,1,0.2,0.2576,0.75,0.0,3,86
9551,2012-02-07,22,1,0.32,0.3182,0.57,0.1939999999999999,11,118
8525,2011-12-26,23,1,0.26,0.2727,0.7,0.1045,4,29
4257,2011-07-01,7,1,0.66,0.6212,0.54,0.1045,25,243
4743,2011-07-21,13,1,0.88,0.8939,0.56,0.2985,21,102
9910,2012-02-22,23,2,0.46,0.4545,0.41,0.2836,5,62
7958,2011-12-03,6,1,0.24,0.2576,0.65,0.1045,1,11
8741,2012-01-05,1,1,0.2,0.2273,0.51,0.0896,0,5
1484,2011-03-07,5,1,0.2,0.1818,0.75,0.3582,0,1
15816,2012-10-26,5,2,0.52,0.5,0.88,0.1045,3,50
705,2011-02-01,18,2,0.24,0.2576,0.81,0.1045,3,168
11263,2012-04-19,12,1,0.54,0.5152,0.49,0.0,51,264
14081,2012-08-14,22,1,0.72,0.6818,0.66,0.0896,28,189
3154,2011-05-16,8,1,0.56,0.5303,0.73,0.2985,28,394
3669,2011-06-06,19,1,0.72,0.6667,0.54,0.1939999999999999,64,407
5500,2011-08-22,2,2,0.7,0.6515,0.65,0.1045,2,8
953,2011-02-12,8,1,0.14,0.1515,0.86,0.1343,2,30
8726,2012-01-04,10,1,0.06,0.1061,0.45,0.0,7,64
7585,2011-11-17,16,1,0.32,0.2879,0.39,0.4179,8,195
5139,2011-08-07,1,2,0.7,0.6667,0.84,0.2537,10,73
396,2011-01-18,12,2,0.2,0.1818,0.86,0.3284,0,3
11587,2012-05-03,0,2,0.48,0.4697,0.82,0.2239,15,90
16420,2012-11-21,22,1,0.34,0.3636,0.49,0.0,6,88
5267,2011-08-12,9,1,0.72,0.6515,0.34,0.1343,27,205
17130,2012-12-21,13,2,0.32,0.2879,0.39,0.4179,26,240
2536,2011-04-20,14,1,0.74,0.6515,0.4,0.4627,33,148
15908,2012-10-31,13,1,0.42,0.4242,0.5,0.2239,22,213
4156,2011-06-27,2,3,0.62,0.5909,0.78,0.1343,3,6
8962,2012-01-14,7,1,0.14,0.1515,0.5,0.1343,0,24
11224,2012-04-17,21,1,0.56,0.5303,0.26,0.2985,37,297
8455,2011-12-23,23,1,0.32,0.3333,0.66,0.1343,4,25
15425,2012-10-09,22,2,0.48,0.4697,0.77,0.0896,7,162
16203,2012-11-12,21,3,0.54,0.5152,0.73,0.2239,10,155
14866,2012-09-16,15,1,0.64,0.6212,0.41,0.1642,215,557
1528,2011-03-09,1,1,0.26,0.2727,0.52,0.1343,0,4
3692,2011-06-07,18,1,0.78,0.6970000000000001,0.46,0.2836,72,551
16524,2012-11-26,6,1,0.22,0.2727,0.69,0.0,1,124
5971,2011-09-11,8,1,0.64,0.5909,0.78,0.0,25,94
5337,2011-08-15,7,1,0.6,0.5455,0.88,0.2537,10,258
1662,2011-03-14,20,1,0.34,0.3182,0.46,0.2239,23,129
455,2011-01-21,0,2,0.24,0.2273,0.7,0.2537,1,21
13707,2012-07-30,8,2,0.72,0.6970000000000001,0.74,0.1045,31,751
10836,2012-04-01,15,1,0.5,0.4848,0.55,0.2537,295,573
5018,2011-08-02,0,1,0.66,0.6212,0.74,0.0,11,29
11887,2012-05-15,12,1,0.64,0.6061,0.73,0.1939999999999999,44,264
6679,2011-10-10,21,1,0.56,0.5303,0.88,0.0896,27,175
7087,2011-10-27,22,1,0.36,0.3182,0.66,0.4925,14,111
7838,2011-11-28,6,1,0.42,0.4242,0.82,0.0896,6,104
651,2011-01-30,11,1,0.22,0.2727,0.75,0.0,9,59
10062,2012-02-29,8,2,0.28,0.2879,0.75,0.1045,2,116
7635,2011-11-19,18,1,0.38,0.3939,0.46,0.1343,36,208
3016,2011-05-10,14,2,0.62,0.6212,0.33,0.0,42,176
6223,2011-09-21,21,2,0.6,0.5,1.0,0.0896,25,200
10952,2012-04-06,12,1,0.42,0.4242,0.35,0.2985,113,337
9754,2012-02-16,9,2,0.3,0.303,0.7,0.1642,3,202
13001,2012-06-30,22,1,0.78,0.7424,0.62,0.1642,38,172
14631,2012-09-06,20,1,0.66,0.6061,0.78,0.2239,50,406
6829,2011-10-17,3,1,0.56,0.5303,0.49,0.1939999999999999,0,2
11549,2012-05-01,10,1,0.62,0.5909,0.78,0.2537,30,174
5224,2011-08-10,14,1,0.84,0.7273,0.34,0.3284,62,178
17335,2012-12-30,4,2,0.26,0.2576,0.56,0.2239,0,7
17250,2012-12-26,15,3,0.26,0.2273,0.87,0.3582,0,13
5638,2011-08-28,9,1,0.66,0.6212,0.74,0.4179,7,53
13179,2012-07-08,8,1,0.84,0.8029999999999999,0.53,0.1343,35,130
12019,2012-05-21,0,3,0.58,0.5455,0.88,0.2985,12,40
6759,2011-10-14,5,2,0.56,0.5303,0.94,0.1642,0,17
13989,2012-08-11,2,3,0.64,0.5909,0.78,0.1939999999999999,19,85
173,2011-01-08,12,2,0.2,0.1818,0.59,0.3582,8,98
16192,2012-11-12,10,1,0.48,0.4697,0.77,0.1642,82,266
8211,2011-12-13,19,1,0.32,0.3182,0.49,0.1642,5,267
335,2011-01-15,11,1,0.2,0.1969999999999999,0.55,0.2239,18,72
7035,2011-10-25,18,1,0.52,0.5,0.42,0.1045,65,518
8051,2011-12-07,3,3,0.46,0.4545,1.0,0.2239,0,3
2133,2011-04-03,18,2,0.46,0.4545,0.31,0.0,71,172
8485,2011-12-25,6,1,0.2,0.2273,0.75,0.1045,0,1
12587,2012-06-13,16,1,0.72,0.6515,0.3,0.4925,72,392
399,2011-01-18,15,2,0.22,0.2273,0.87,0.1642,3,35
15527,2012-10-14,4,1,0.42,0.4242,0.77,0.2836,2,12
10546,2012-03-20,13,1,0.6,0.5758,0.78,0.1939999999999999,77,284
749,2011-02-03,15,1,0.22,0.1969999999999999,0.37,0.3284,4,60
611,2011-01-28,17,1,0.24,0.2424,0.75,0.1343,2,149
14351,2012-08-26,4,2,0.64,0.5758,0.89,0.1939999999999999,5,16
6194,2011-09-20,16,2,0.6,0.5606,0.83,0.1642,23,264
9566,2012-02-08,13,2,0.28,0.2879,0.61,0.1045,15,126
11459,2012-04-27,16,1,0.52,0.5,0.29,0.2537,105,440
8304,2011-12-17,16,1,0.28,0.2727,0.45,0.2239,30,222
10911,2012-04-04,19,1,0.66,0.6212,0.39,0.2239,75,494
10231,2012-03-07,9,1,0.3,0.2727,0.61,0.3284,12,264
14173,2012-08-18,18,1,0.74,0.6515,0.37,0.1642,225,554
9054,2012-01-18,4,1,0.34,0.2879,0.46,0.5224,0,1
3087,2011-05-13,13,2,0.52,0.5,0.88,0.3881,69,226
3643,2011-06-05,17,1,0.74,0.6667,0.51,0.0,126,390
7623,2011-11-19,6,1,0.24,0.2121,0.6,0.3284,2,12
3187,2011-05-17,17,1,0.62,0.6061,0.65,0.4179,83,604
5706,2011-08-31,5,1,0.54,0.5152,0.83,0.0896,2,27
15819,2012-10-26,8,2,0.54,0.5152,0.88,0.1343,20,734
16037,2012-11-05,22,1,0.28,0.2727,0.56,0.1939999999999999,4,115
12498,2012-06-09,23,1,0.68,0.6364,0.61,0.1642,69,230
16816,2012-12-08,11,2,0.4,0.4091,0.87,0.1045,63,404
13082,2012-07-04,7,1,0.68,0.6364,0.65,0.0,10,72
5549,2011-08-24,3,1,0.58,0.5455,0.68,0.1343,0,1
8248,2011-12-15,8,2,0.34,0.3182,0.66,0.2239,8,457
5282,2011-08-13,0,1,0.68,0.6364,0.51,0.1045,15,84
15808,2012-10-25,21,2,0.52,0.5,0.88,0.1343,24,271
1795,2011-03-20,12,1,0.36,0.3636,0.4,0.1045,120,228
5030,2011-08-02,12,1,0.86,0.7424,0.3,0.2836,45,157
13894,2012-08-07,3,1,0.7,0.6667,0.84,0.0,0,6
214,2011-01-10,5,1,0.1,0.1061,0.54,0.2537,0,3
9676,2012-02-13,3,1,0.12,0.1515,0.54,0.1045,0,1
11933,2012-05-17,10,1,0.56,0.5303,0.52,0.2537,43,205
11300,2012-04-21,1,1,0.52,0.5,0.77,0.2239,24,88
1562,2011-03-10,13,3,0.42,0.4242,0.0,0.2239,1,12
16503,2012-11-25,9,2,0.24,0.2273,0.48,0.2239,13,96
4128,2011-06-25,22,1,0.68,0.6364,0.47,0.1939999999999999,61,187
11816,2012-05-12,13,1,0.64,0.6212,0.36,0.1939999999999999,293,659
3213,2011-05-18,19,3,0.56,0.5303,0.88,0.1343,43,331
14504,2012-09-01,13,2,0.82,0.7727,0.52,0.0896,237,504
14604,2012-09-05,17,1,0.76,0.7273,0.66,0.2537,83,863
16582,2012-11-28,16,1,0.36,0.3333,0.29,0.2537,9,325
3595,2011-06-03,17,1,0.72,0.6364,0.25,0.2836,73,558
7780,2011-11-25,19,1,0.42,0.4242,0.67,0.0,38,134
13094,2012-07-04,19,1,0.86,0.8029999999999999,0.47,0.2239,177,432
6440,2011-09-30,22,1,0.52,0.5,0.55,0.3284,30,159
2694,2011-04-27,4,1,0.56,0.5303,0.94,0.2239,0,6
10598,2012-03-22,17,1,0.66,0.6212,0.65,0.1642,154,810
16292,2012-11-16,14,1,0.42,0.4242,0.35,0.1045,47,251
8246,2011-12-15,6,1,0.32,0.3182,0.66,0.1939999999999999,2,92
16193,2012-11-12,11,1,0.52,0.5,0.72,0.1642,112,367
6880,2011-10-19,7,3,0.52,0.5,0.77,0.2537,1,68
16561,2012-11-27,19,1,0.26,0.2576,0.73,0.2985,12,350
5479,2011-08-21,5,1,0.66,0.5909,0.89,0.2985,0,8
10949,2012-04-06,9,1,0.34,0.303,0.42,0.3284,58,376
14660,2012-09-08,1,2,0.66,0.5909,0.89,0.2836,10,117
16526,2012-11-26,8,1,0.24,0.2879,0.65,0.0,9,638
7790,2011-11-26,5,1,0.3,0.3182,0.75,0.1045,0,3
1869,2011-03-23,16,2,0.4,0.4091,0.76,0.2239,13,136
9538,2012-02-07,9,1,0.32,0.3333,0.49,0.0,11,289
15035,2012-09-23,16,1,0.6,0.6212,0.33,0.3284,254,691
16311,2012-11-17,9,1,0.34,0.3182,0.49,0.2239,48,248
14814,2012-09-14,11,2,0.68,0.6364,0.61,0.1045,84,280
10723,2012-03-27,22,1,0.36,0.3485,0.37,0.1343,7,134
0,2011-01-01,0,1,0.24,0.2879,0.81,0.0,3,16
11256,2012-04-19,5,1,0.4,0.4091,0.82,0.0,0,30
2213,2011-04-07,2,1,0.42,0.4242,0.54,0.0,0,7
9875,2012-02-21,12,2,0.3,0.2727,0.56,0.3881,16,163
10109,2012-03-02,7,1,0.3,0.3333,0.7,0.0,4,262
8559,2011-12-28,10,1,0.34,0.3182,0.57,0.2239,12,96
2348,2011-04-12,18,3,0.44,0.4394,0.77,0.2239,21,224
8254,2011-12-15,14,2,0.52,0.5,0.52,0.3284,8,132
16299,2012-11-16,21,1,0.34,0.3333,0.49,0.1939999999999999,21,178
8170,2011-12-12,2,1,0.2,0.2576,0.69,0.0,0,4
4448,2011-07-09,6,2,0.64,0.5758,0.83,0.1939999999999999,11,38
7820,2011-11-27,11,1,0.5,0.4848,0.63,0.3582,83,240
12978,2012-06-29,23,3,0.82,0.8333,0.63,0.1939999999999999,6,48
3015,2011-05-10,13,2,0.62,0.6212,0.38,0.2537,50,202
14498,2012-09-01,7,2,0.74,0.6818,0.58,0.1343,8,66
1396,2011-03-03,11,1,0.2,0.2273,0.29,0.0896,10,50
8807,2012-01-07,19,1,0.52,0.5,0.42,0.1045,44,215
9840,2012-02-19,23,2,0.22,0.2273,0.93,0.1642,5,35
3570,2011-06-02,16,1,0.8,0.6818,0.22,0.4925,63,318
12744,2012-06-20,5,1,0.66,0.6061,0.83,0.0896,2,39
10830,2012-04-01,9,2,0.36,0.3485,0.81,0.1343,102,275
